value	birth	sign	section_start	section_value	section_pairs	j	side
39375715487	11684591222	S	11683824928	51059923562	438642	383147	L
39375715490	11684591216	S	11683824928	51059923562	438642	383144	L
39375715493	11684591210	S	11683824928	51059923562	438642	383141	L
39375715496	11684591204	S	11683824928	51059923562	438642	383138	L
39375715499	11684591198	S	11683824928	51059923562	438642	383135	L
39375715502	11684591192	S	11683824928	51059923562	438642	383132	L
39375715505	11684591186	S	11683824928	51059923562	438642	383129	L
39375715508	11684591180	S	11683824928	51059923562	438642	383126	L
39375715511	11684591174	S	11683824928	51059923562	438642	383123	L
39375715514	11684591168	S	11683824928	51059923562	438642	383120	L
39375715517	11684591162	S	11683824928	51059923562	438642	383117	L
39375715520	11684591156	S	11683824928	51059923562	438642	383114	L
39375715523	11684591150	S	11683824928	51059923562	438642	383111	L
39375715526	11684591144	S	11683824928	51059923562	438642	383108	L
39375715529	11684591138	S	11683824928	51059923562	438642	383105	L
39375715532	11684591132	S	11683824928	51059923562	438642	383102	L
39375715535	11684591126	S	11683824928	51059923562	438642	383099	L
39375715538	11684591120	S	11683824928	51059923562	438642	383096	L
39375715541	11684591114	S	11683824928	51059923562	438642	383093	L
39375715544	11684591108	S	11683824928	51059923562	438642	383090	L
39375715547	11684591102	S	11683824928	51059923562	438642	383087	L
39375715550	11684591096	S	11683824928	51059923562	438642	383084	L
39375715553	11684591090	S	11683824928	51059923562	438642	383081	L
39375715556	11684591084	S	11683824928	51059923562	438642	383078	L
39375715559	11684591078	S	11683824928	51059923562	438642	383075	L
39375715562	11684591072	S	11683824928	51059923562	438642	383072	L
39375715565	11684591066	S	11683824928	51059923562	438642	383069	L
39375715568	11684591060	S	11683824928	51059923562	438642	383066	L
39375715571	11684591054	S	11683824928	51059923562	438642	383063	L
39375715574	11684591048	S	11683824928	51059923562	438642	383060	L
39375715577	11684591042	S	11683824928	51059923562	438642	383057	L
39375715580	11684591036	S	11683824928	51059923562	438642	383054	L
39375715583	11684591030	S	11683824928	51059923562	438642	383051	L
39375715586	11684591024	S	11683824928	51059923562	438642	383048	L
39375715589	11684591018	S	11683824928	51059923562	438642	383045	L
39375715592	11684591012	S	11683824928	51059923562	438642	383042	L
39375715595	11684591006	S	11683824928	51059923562	438642	383039	L
39375715598	11684591000	S	11683824928	51059923562	438642	383036	L
39375715601	11684590994	S	11683824928	51059923562	438642	383033	L
39375715604	11684590988	S	11683824928	51059923562	438642	383030	L
39375715607	11684590982	S	11683824928	51059923562	438642	383027	L
39375715610	11684590976	S	11683824928	51059923562	438642	383024	L
39375715613	11684590970	S	11683824928	51059923562	438642	383021	L
39375715616	11684590964	S	11683824928	51059923562	438642	383018	L
39375715619	11684590958	S	11683824928	51059923562	438642	383015	L
39375715622	11684590952	S	11683824928	51059923562	438642	383012	L
39375715625	11684590946	S	11683824928	51059923562	438642	383009	L
39375715628	11684590940	S	11683824928	51059923562	438642	383006	L
39375715631	11684590934	S	11683824928	51059923562	438642	383003	L
39375715634	11684590928	S	11683824928	51059923562	438642	383000	L
39375715637	11684590922	S	11683824928	51059923562	438642	382997	L
39375715640	11684590916	S	11683824928	51059923562	438642	382994	L
39375715643	11684590910	S	11683824928	51059923562	438642	382991	L
39375715646	11684590904	S	11683824928	51059923562	438642	382988	L
39375715649	11684590898	S	11683824928	51059923562	438642	382985	L
39375715652	11684590892	S	11683824928	51059923562	438642	382982	L
39375715655	11684590886	S	11683824928	51059923562	438642	382979	L
39375715658	11684590880	S	11683824928	51059923562	438642	382976	L
39375715661	11684590874	S	11683824928	51059923562	438642	382973	L
39375715664	11684590868	S	11683824928	51059923562	438642	382970	L
39375715667	11684590862	S	11683824928	51059923562	438642	382967	L
39375715670	11684590856	S	11683824928	51059923562	438642	382964	L
39375715673	11684590850	S	11683824928	51059923562	438642	382961	L
39375715676	11684590844	S	11683824928	51059923562	438642	382958	L
39375715679	11684590838	S	11683824928	51059923562	438642	382955	L
39375715682	11684590832	S	11683824928	51059923562	438642	382952	L
39375715685	11684590826	S	11683824928	51059923562	438642	382949	L
39375715688	11684590820	S	11683824928	51059923562	438642	382946	L
39375715691	11684590814	S	11683824928	51059923562	438642	382943	L
39375715694	11684590808	S	11683824928	51059923562	438642	382940	L
39375715697	11684590802	S	11683824928	51059923562	438642	382937	L
39375715700	11684590796	S	11683824928	51059923562	438642	382934	L
39375715703	11684590790	S	11683824928	51059923562	438642	382931	L
39375715706	11684590784	S	11683824928	51059923562	438642	382928	L
39375715709	11684590778	S	11683824928	51059923562	438642	382925	L
39375715712	11684590772	S	11683824928	51059923562	438642	382922	L
39375715715	11684590766	S	11683824928	51059923562	438642	382919	L
39375715718	11684590760	S	11683824928	51059923562	438642	382916	L
39375715721	11684590754	S	11683824928	51059923562	438642	382913	L
39375715724	11684590748	S	11683824928	51059923562	438642	382910	L
39375715727	11684590742	S	11683824928	51059923562	438642	382907	L
39375715730	11684590736	S	11683824928	51059923562	438642	382904	L
39375715733	11684590730	S	11683824928	51059923562	438642	382901	L
39375715736	11684590724	S	11683824928	51059923562	438642	382898	L
39375715739	11684590718	S	11683824928	51059923562	438642	382895	L
39375715742	11684590712	S	11683824928	51059923562	438642	382892	L
39375715745	11684590706	S	11683824928	51059923562	438642	382889	L
39375715748	11684590700	S	11683824928	51059923562	438642	382886	L
39375715751	11684590694	S	11683824928	51059923562	438642	382883	L
39375715754	11684590688	S	11683824928	51059923562	438642	382880	L
39375715757	11684590682	S	11683824928	51059923562	438642	382877	L
39375715760	11684590676	S	11683824928	51059923562	438642	382874	L
39375715763	11684590670	S	11683824928	51059923562	438642	382871	L
39375715766	11684590664	S	11683824928	51059923562	438642	382868	L
39375715769	11684590658	S	11683824928	51059923562	438642	382865	L
39375715772	11684590652	S	11683824928	51059923562	438642	382862	L
39375715775	11684590646	S	11683824928	51059923562	438642	382859	L
39375715778	11684590640	S	11683824928	51059923562	438642	382856	L
39375715781	11684590634	S	11683824928	51059923562	438642	382853	L
39375715784	11684590628	S	11683824928	51059923562	438642	382850	L
39375715787	11684590622	S	11683824928	51059923562	438642	382847	L
39375715790	11684590616	S	11683824928	51059923562	438642	382844	L
39375715793	11684590610	S	11683824928	51059923562	438642	382841	L
39375715796	11684590604	S	11683824928	51059923562	438642	382838	L
39375715799	11684590598	S	11683824928	51059923562	438642	382835	L
39375715802	11684590592	S	11683824928	51059923562	438642	382832	L
39375715805	11684590586	S	11683824928	51059923562	438642	382829	L
39375715808	11684590580	S	11683824928	51059923562	438642	382826	L
39375715811	11684590574	S	11683824928	51059923562	438642	382823	L
39375715814	11684590568	S	11683824928	51059923562	438642	382820	L
39375715817	11684590562	S	11683824928	51059923562	438642	382817	L
39375715820	11684590556	S	11683824928	51059923562	438642	382814	L
39375715823	11684590550	S	11683824928	51059923562	438642	382811	L
39375715826	11684590544	S	11683824928	51059923562	438642	382808	L
39375715829	11684590538	S	11683824928	51059923562	438642	382805	L
39375715832	11684590532	S	11683824928	51059923562	438642	382802	L
39375715835	11684590526	S	11683824928	51059923562	438642	382799	L
39375715838	11684590520	S	11683824928	51059923562	438642	382796	L
39375715841	11684590514	S	11683824928	51059923562	438642	382793	L
39375715844	11684590508	S	11683824928	51059923562	438642	382790	L
39375715847	11684590502	S	11683824928	51059923562	438642	382787	L
39375715850	11684590496	S	11683824928	51059923562	438642	382784	L
39375715853	11684590490	S	11683824928	51059923562	438642	382781	L
39375715856	11684590484	S	11683824928	51059923562	438642	382778	L
39375715859	11684590478	S	11683824928	51059923562	438642	382775	L
39375715862	11684590472	S	11683824928	51059923562	438642	382772	L
39375715865	11684590466	S	11683824928	51059923562	438642	382769	L
39375715868	11684590460	S	11683824928	51059923562	438642	382766	L
39375715871	11684590454	S	11683824928	51059923562	438642	382763	L
39375715874	11684590448	S	11683824928	51059923562	438642	382760	L
39375715877	11684590442	S	11683824928	51059923562	438642	382757	L
39375715880	11684590436	S	11683824928	51059923562	438642	382754	L
39375715883	11684590430	S	11683824928	51059923562	438642	382751	L
39375715886	11684590424	S	11683824928	51059923562	438642	382748	L
39375715889	11684590418	S	11683824928	51059923562	438642	382745	L
39375715892	11684590412	S	11683824928	51059923562	438642	382742	L
39375715895	11684590406	S	11683824928	51059923562	438642	382739	L
39375715898	11684590400	S	11683824928	51059923562	438642	382736	L
39375715901	11684590394	S	11683824928	51059923562	438642	382733	L
39375715904	11684590388	S	11683824928	51059923562	438642	382730	L
39375715907	11684590382	S	11683824928	51059923562	438642	382727	L
39375715910	11684590376	S	11683824928	51059923562	438642	382724	L
39375715913	11684590370	S	11683824928	51059923562	438642	382721	L
39375715916	11684590364	S	11683824928	51059923562	438642	382718	L
39375715919	11684590358	S	11683824928	51059923562	438642	382715	L
39375715922	11684590352	S	11683824928	51059923562	438642	382712	L
39375715925	11684590346	S	11683824928	51059923562	438642	382709	L
39375715928	11684590340	S	11683824928	51059923562	438642	382706	L
39375715931	11684590334	S	11683824928	51059923562	438642	382703	L
39375715934	11684590328	S	11683824928	51059923562	438642	382700	L
39375715937	11684590322	S	11683824928	51059923562	438642	382697	L
39375715940	11684590316	S	11683824928	51059923562	438642	382694	L
39375715943	11684590310	S	11683824928	51059923562	438642	382691	L
39375715946	11684590304	S	11683824928	51059923562	438642	382688	L
39375715949	11684590298	S	11683824928	51059923562	438642	382685	L
39375715952	11684590292	S	11683824928	51059923562	438642	382682	L
39375715955	11684590286	S	11683824928	51059923562	438642	382679	L
39375715958	11684590280	S	11683824928	51059923562	438642	382676	L
39375715961	11684590274	S	11683824928	51059923562	438642	382673	L
39375715964	11684590268	S	11683824928	51059923562	438642	382670	L
39375715967	11684590262	S	11683824928	51059923562	438642	382667	L
39375715970	11684590256	S	11683824928	51059923562	438642	382664	L
39375715973	11684590250	S	11683824928	51059923562	438642	382661	L
39375715976	11684590244	S	11683824928	51059923562	438642	382658	L
39375715979	11684590238	S	11683824928	51059923562	438642	382655	L
39375715982	11684590232	S	11683824928	51059923562	438642	382652	L
39375715985	11684590226	S	11683824928	51059923562	438642	382649	L
39375715988	11684590220	S	11683824928	51059923562	438642	382646	L
39375715991	11684590214	S	11683824928	51059923562	438642	382643	L
39375715994	11684590208	S	11683824928	51059923562	438642	382640	L
39375715997	11684590202	S	11683824928	51059923562	438642	382637	L
39375716000	11684590196	S	11683824928	51059923562	438642	382634	L
39375716003	11684590190	S	11683824928	51059923562	438642	382631	L
39375716006	11684590184	S	11683824928	51059923562	438642	382628	L
39375716009	11684590178	S	11683824928	51059923562	438642	382625	L
39375716012	11684590172	S	11683824928	51059923562	438642	382622	L
39375716015	11684590166	S	11683824928	51059923562	438642	382619	L
39375716018	11684590160	S	11683824928	51059923562	438642	382616	L
39375716021	11684590154	S	11683824928	51059923562	438642	382613	L
39375716024	11684590148	S	11683824928	51059923562	438642	382610	L
39375716027	11684590142	S	11683824928	51059923562	438642	382607	L
39375716030	11684590136	S	11683824928	51059923562	438642	382604	L
39375716033	11684590130	S	11683824928	51059923562	438642	382601	L
39375716036	11684590124	S	11683824928	51059923562	438642	382598	L
39375716039	11684590118	S	11683824928	51059923562	438642	382595	L
39375716042	11684590112	S	11683824928	51059923562	438642	382592	L
39375716045	11684590106	S	11683824928	51059923562	438642	382589	L
39375716048	11684590100	S	11683824928	51059923562	438642	382586	L
39375716051	11684590094	S	11683824928	51059923562	438642	382583	L
39375716054	11684590088	S	11683824928	51059923562	438642	382580	L
39375716057	11684590082	S	11683824928	51059923562	438642	382577	L
39375716060	11684590076	S	11683824928	51059923562	438642	382574	L
39375716063	11684590070	S	11683824928	51059923562	438642	382571	L
39375716066	11684590064	S	11683824928	51059923562	438642	382568	L
39375716069	11684590058	S	11683824928	51059923562	438642	382565	L
39375716072	11684590052	S	11683824928	51059923562	438642	382562	L
39375716075	11684590046	S	11683824928	51059923562	438642	382559	L
39375716078	11684590040	S	11683824928	51059923562	438642	382556	L
39375716081	11684590034	S	11683824928	51059923562	438642	382553	L
39375716084	11684590028	S	11683824928	51059923562	438642	382550	L
39375716087	11684590022	S	11683824928	51059923562	438642	382547	L
39375716090	11684590016	S	11683824928	51059923562	438642	382544	L
39375716093	11684590010	S	11683824928	51059923562	438642	382541	L
39375716096	11684590004	S	11683824928	51059923562	438642	382538	L
39375716099	11684589998	S	11683824928	51059923562	438642	382535	L
39375716102	11684589992	S	11683824928	51059923562	438642	382532	L
39375716105	11684589986	S	11683824928	51059923562	438642	382529	L
39375716108	11684589980	S	11683824928	51059923562	438642	382526	L
39375716111	11684589974	S	11683824928	51059923562	438642	382523	L
39375716114	11684589968	S	11683824928	51059923562	438642	382520	L
39375716117	11684589962	S	11683824928	51059923562	438642	382517	L
39375716120	11684589956	S	11683824928	51059923562	438642	382514	L
39375716123	11684589950	S	11683824928	51059923562	438642	382511	L
39375716126	11684589944	S	11683824928	51059923562	438642	382508	L
39375716129	11684589938	S	11683824928	51059923562	438642	382505	L
39375716132	11684589932	S	11683824928	51059923562	438642	382502	L
39375716135	11684589926	S	11683824928	51059923562	438642	382499	L
39375716138	11684589920	S	11683824928	51059923562	438642	382496	L
39375716141	11684589914	S	11683824928	51059923562	438642	382493	L
39375716144	11684589908	S	11683824928	51059923562	438642	382490	L
39375716147	11684589902	S	11683824928	51059923562	438642	382487	L
39375716150	11684589896	S	11683824928	51059923562	438642	382484	L
39375716153	11684589890	S	11683824928	51059923562	438642	382481	L
39375716156	11684589884	S	11683824928	51059923562	438642	382478	L
39375716159	11684589878	S	11683824928	51059923562	438642	382475	L
39375716162	11684589872	S	11683824928	51059923562	438642	382472	L
39375716165	11684589866	S	11683824928	51059923562	438642	382469	L
39375716168	11684589860	S	11683824928	51059923562	438642	382466	L
39375716171	11684589854	S	11683824928	51059923562	438642	382463	L
39375716174	11684589848	S	11683824928	51059923562	438642	382460	L
39375716177	11684589842	S	11683824928	51059923562	438642	382457	L
39375716180	11684589836	S	11683824928	51059923562	438642	382454	L
39375716183	11684589830	S	11683824928	51059923562	438642	382451	L
39375716186	11684589824	S	11683824928	51059923562	438642	382448	L
39375716189	11684589818	S	11683824928	51059923562	438642	382445	L
39375716192	11684589812	S	11683824928	51059923562	438642	382442	L
39375716195	11684589806	S	11683824928	51059923562	438642	382439	L
39375716198	11684589800	S	11683824928	51059923562	438642	382436	L
39375716201	11684589794	S	11683824928	51059923562	438642	382433	L
39375716204	11684589788	S	11683824928	51059923562	438642	382430	L
39375716207	11684589782	S	11683824928	51059923562	438642	382427	L
39375716210	11684589776	S	11683824928	51059923562	438642	382424	L
39375716213	11684589770	S	11683824928	51059923562	438642	382421	L
39375716216	11684589764	S	11683824928	51059923562	438642	382418	L
39375716219	11684589758	S	11683824928	51059923562	438642	382415	L
39375716222	11684589752	S	11683824928	51059923562	438642	382412	L
39375716225	11684589746	S	11683824928	51059923562	438642	382409	L
39375716228	11684589740	S	11683824928	51059923562	438642	382406	L
39375716231	11684589734	S	11683824928	51059923562	438642	382403	L
39375716234	11684589728	S	11683824928	51059923562	438642	382400	L
39375716237	11684589722	S	11683824928	51059923562	438642	382397	L
39375716240	11684589716	S	11683824928	51059923562	438642	382394	L
39375716243	11684589710	S	11683824928	51059923562	438642	382391	L
39375716246	11684589704	S	11683824928	51059923562	438642	382388	L
39375716249	11684589698	S	11683824928	51059923562	438642	382385	L
39375716252	11684589692	S	11683824928	51059923562	438642	382382	L
39375716255	11684589686	S	11683824928	51059923562	438642	382379	L
39375716258	11684589680	S	11683824928	51059923562	438642	382376	L
39375716261	11684589674	S	11683824928	51059923562	438642	382373	L
39375716264	11684589668	S	11683824928	51059923562	438642	382370	L
39375716267	11684589662	S	11683824928	51059923562	438642	382367	L
39375716270	11684589656	S	11683824928	51059923562	438642	382364	L
39375716273	11684589650	S	11683824928	51059923562	438642	382361	L
39375716276	11684589644	S	11683824928	51059923562	438642	382358	L
39375716279	11684589638	S	11683824928	51059923562	438642	382355	L
39375716282	11684589632	S	11683824928	51059923562	438642	382352	L
39375716285	11684589626	S	11683824928	51059923562	438642	382349	L
39375716288	11684589620	S	11683824928	51059923562	438642	382346	L
39375716291	11684589614	S	11683824928	51059923562	438642	382343	L
39375716294	11684589608	S	11683824928	51059923562	438642	382340	L
39375716297	11684589602	S	11683824928	51059923562	438642	382337	L
39375716300	11684589596	S	11683824928	51059923562	438642	382334	L
39375716303	11684589590	S	11683824928	51059923562	438642	382331	L
39375716306	11684589584	S	11683824928	51059923562	438642	382328	L
39375716309	11684589578	S	11683824928	51059923562	438642	382325	L
39375716312	11684589572	S	11683824928	51059923562	438642	382322	L
39375716315	11684589566	S	11683824928	51059923562	438642	382319	L
39375716318	11684589560	S	11683824928	51059923562	438642	382316	L
39375716321	11684589554	S	11683824928	51059923562	438642	382313	L
39375716324	11684589548	S	11683824928	51059923562	438642	382310	L
39375716327	11684589542	S	11683824928	51059923562	438642	382307	L
39375716330	11684589536	S	11683824928	51059923562	438642	382304	L
39375716333	11684589530	S	11683824928	51059923562	438642	382301	L
39375716336	11684589524	S	11683824928	51059923562	438642	382298	L
39375716339	11684589518	S	11683824928	51059923562	438642	382295	L
39375716342	11684589512	S	11683824928	51059923562	438642	382292	L
39375716345	11684589506	S	11683824928	51059923562	438642	382289	L
39375716348	11684589500	S	11683824928	51059923562	438642	382286	L
39375716351	11684589494	S	11683824928	51059923562	438642	382283	L
39375716354	11684589488	S	11683824928	51059923562	438642	382280	L
39375716357	11684589482	S	11683824928	51059923562	438642	382277	L
39375716360	11684589476	S	11683824928	51059923562	438642	382274	L
39375716363	11684589470	S	11683824928	51059923562	438642	382271	L
39375716366	11684589464	S	11683824928	51059923562	438642	382268	L
39375716369	11684589458	S	11683824928	51059923562	438642	382265	L
39375716372	11684589452	S	11683824928	51059923562	438642	382262	L
39375716375	11684589446	S	11683824928	51059923562	438642	382259	L
39375716378	11684589440	S	11683824928	51059923562	438642	382256	L
39375716381	11684589434	S	11683824928	51059923562	438642	382253	L
39375716384	11684589428	S	11683824928	51059923562	438642	382250	L
39375716387	11684589422	S	11683824928	51059923562	438642	382247	L
39375716390	11684589416	S	11683824928	51059923562	438642	382244	L
39375716393	11684589410	S	11683824928	51059923562	438642	382241	L
39375716396	11684589404	S	11683824928	51059923562	438642	382238	L
39375716399	11684589398	S	11683824928	51059923562	438642	382235	L
39375716402	11684589392	S	11683824928	51059923562	438642	382232	L
39375716405	11684589386	S	11683824928	51059923562	438642	382229	L
39375716408	11684589380	S	11683824928	51059923562	438642	382226	L
39375716411	11684589374	S	11683824928	51059923562	438642	382223	L
39375716414	11684589368	S	11683824928	51059923562	438642	382220	L
39375716417	11684589362	S	11683824928	51059923562	438642	382217	L
39375716420	11684589356	S	11683824928	51059923562	438642	382214	L
39375716423	11684589350	S	11683824928	51059923562	438642	382211	L
39375716426	11684589344	S	11683824928	51059923562	438642	382208	L
39375716429	11684589338	S	11683824928	51059923562	438642	382205	L
39375716432	11684589332	S	11683824928	51059923562	438642	382202	L
39375716435	11684589326	S	11683824928	51059923562	438642	382199	L
39375716438	11684589320	S	11683824928	51059923562	438642	382196	L
39375716441	11684589314	S	11683824928	51059923562	438642	382193	L
39375716444	11684589308	S	11683824928	51059923562	438642	382190	L
39375716447	11684589302	S	11683824928	51059923562	438642	382187	L
39375716450	11684589296	S	11683824928	51059923562	438642	382184	L
39375716453	11684589290	S	11683824928	51059923562	438642	382181	L
39375716456	11684589284	S	11683824928	51059923562	438642	382178	L
39375716459	11684589278	S	11683824928	51059923562	438642	382175	L
39375716462	11684589272	S	11683824928	51059923562	438642	382172	L
39375716465	11684589266	S	11683824928	51059923562	438642	382169	L
39375716468	11684589260	S	11683824928	51059923562	438642	382166	L
39375716471	11684589254	S	11683824928	51059923562	438642	382163	L
39375716474	11684589248	S	11683824928	51059923562	438642	382160	L
39375716477	11684589242	S	11683824928	51059923562	438642	382157	L
39375716480	11684589236	S	11683824928	51059923562	438642	382154	L
39375716483	11684589230	S	11683824928	51059923562	438642	382151	L
39375716486	11684589224	S	11683824928	51059923562	438642	382148	L
39375716489	11684589218	S	11683824928	51059923562	438642	382145	L
39375716492	11684589212	S	11683824928	51059923562	438642	382142	L
39375716495	11684589206	S	11683824928	51059923562	438642	382139	L
39375716498	11684589200	S	11683824928	51059923562	438642	382136	L
39375716501	11684589194	S	11683824928	51059923562	438642	382133	L
39375716504	11684589188	S	11683824928	51059923562	438642	382130	L
39375716507	11684589182	S	11683824928	51059923562	438642	382127	L
39375716510	11684589176	S	11683824928	51059923562	438642	382124	L
39375716513	11684589170	S	11683824928	51059923562	438642	382121	L
39375716516	11684589164	S	11683824928	51059923562	438642	382118	L
39375716519	11684589158	S	11683824928	51059923562	438642	382115	L
39375716522	11684589152	S	11683824928	51059923562	438642	382112	L
39375716525	11684589146	S	11683824928	51059923562	438642	382109	L
39375716528	11684589140	S	11683824928	51059923562	438642	382106	L
39375716531	11684589134	S	11683824928	51059923562	438642	382103	L
39375716534	11684589128	S	11683824928	51059923562	438642	382100	L
39375716537	11684589122	S	11683824928	51059923562	438642	382097	L
39375716540	11684589116	S	11683824928	51059923562	438642	382094	L
39375716543	11684589110	S	11683824928	51059923562	438642	382091	L
39375716546	11684589104	S	11683824928	51059923562	438642	382088	L
39375716549	11684589098	S	11683824928	51059923562	438642	382085	L
39375716552	11684589092	S	11683824928	51059923562	438642	382082	L
39375716555	11684589086	S	11683824928	51059923562	438642	382079	L
39375716558	11684589080	S	11683824928	51059923562	438642	382076	L
39375716561	11684589074	S	11683824928	51059923562	438642	382073	L
39375716564	11684589068	S	11683824928	51059923562	438642	382070	L
39375716567	11684589062	S	11683824928	51059923562	438642	382067	L
39375716570	11684589056	S	11683824928	51059923562	438642	382064	L
39375716573	11684589050	S	11683824928	51059923562	438642	382061	L
39375716576	11684589044	S	11683824928	51059923562	438642	382058	L
39375716579	11684589038	S	11683824928	51059923562	438642	382055	L
39375716582	11684589032	S	11683824928	51059923562	438642	382052	L
39375716585	11684589026	S	11683824928	51059923562	438642	382049	L
39375716588	11684589020	S	11683824928	51059923562	438642	382046	L
39375716591	11684589014	S	11683824928	51059923562	438642	382043	L
39375716594	11684589008	S	11683824928	51059923562	438642	382040	L
39375716597	11684589002	S	11683824928	51059923562	438642	382037	L
39375716600	11684588996	S	11683824928	51059923562	438642	382034	L
39375716603	11684588990	S	11683824928	51059923562	438642	382031	L
39375716606	11684588984	S	11683824928	51059923562	438642	382028	L
39375716609	11684588978	S	11683824928	51059923562	438642	382025	L
39375716612	11684588972	S	11683824928	51059923562	438642	382022	L
39375716615	11684588966	S	11683824928	51059923562	438642	382019	L
39375716618	11684588960	S	11683824928	51059923562	438642	382016	L
39375716621	11684588954	S	11683824928	51059923562	438642	382013	L
39375716624	11684588948	S	11683824928	51059923562	438642	382010	L
39375716627	11684588942	S	11683824928	51059923562	438642	382007	L
39375716630	11684588936	S	11683824928	51059923562	438642	382004	L
39375716633	11684588930	S	11683824928	51059923562	438642	382001	L
39375716636	11684588924	S	11683824928	51059923562	438642	381998	L
39375716639	11684588918	S	11683824928	51059923562	438642	381995	L
39375716642	11684588912	S	11683824928	51059923562	438642	381992	L
39375716645	11684588906	S	11683824928	51059923562	438642	381989	L
39375716648	11684588900	S	11683824928	51059923562	438642	381986	L
39375716651	11684588894	S	11683824928	51059923562	438642	381983	L
39375716654	11684588888	S	11683824928	51059923562	438642	381980	L
39375716657	11684588882	S	11683824928	51059923562	438642	381977	L
39375716660	11684588876	S	11683824928	51059923562	438642	381974	L
39375716663	11684588870	S	11683824928	51059923562	438642	381971	L
39375716666	11684588864	S	11683824928	51059923562	438642	381968	L
39375716669	11684588858	S	11683824928	51059923562	438642	381965	L
39375716672	11684588852	S	11683824928	51059923562	438642	381962	L
39375716675	11684588846	S	11683824928	51059923562	438642	381959	L
39375716678	11684588840	S	11683824928	51059923562	438642	381956	L
39375716681	11684588834	S	11683824928	51059923562	438642	381953	L
39375716684	11684588828	S	11683824928	51059923562	438642	381950	L
39375716687	11684588822	S	11683824928	51059923562	438642	381947	L
39375716690	11684588816	S	11683824928	51059923562	438642	381944	L
39375716693	11684588810	S	11683824928	51059923562	438642	381941	L
39375716696	11684588804	S	11683824928	51059923562	438642	381938	L
39375716699	11684588798	S	11683824928	51059923562	438642	381935	L
39375716702	11684588792	S	11683824928	51059923562	438642	381932	L
39375716705	11684588786	S	11683824928	51059923562	438642	381929	L
39375716708	11684588780	S	11683824928	51059923562	438642	381926	L
39375716711	11684588774	S	11683824928	51059923562	438642	381923	L
39375716714	11684588768	S	11683824928	51059923562	438642	381920	L
39375716717	11684588762	S	11683824928	51059923562	438642	381917	L
39375716720	11684588756	S	11683824928	51059923562	438642	381914	L
39375716723	11684588750	S	11683824928	51059923562	438642	381911	L
39375716726	11684588744	S	11683824928	51059923562	438642	381908	L
39375716729	11684588738	S	11683824928	51059923562	438642	381905	L
39375716732	11684588732	S	11683824928	51059923562	438642	381902	L
39375716735	11684588726	S	11683824928	51059923562	438642	381899	L
39375716738	11684588720	S	11683824928	51059923562	438642	381896	L
39375716741	11684588714	S	11683824928	51059923562	438642	381893	L
39375716744	11684588708	S	11683824928	51059923562	438642	381890	L
39375716747	11684588702	S	11683824928	51059923562	438642	381887	L
39375716750	11684588696	S	11683824928	51059923562	438642	381884	L
39375716753	11684588690	S	11683824928	51059923562	438642	381881	L
39375716756	11684588684	S	11683824928	51059923562	438642	381878	L
39375716759	11684588678	S	11683824928	51059923562	438642	381875	L
39375716762	11684588672	S	11683824928	51059923562	438642	381872	L
39375716765	11684588666	S	11683824928	51059923562	438642	381869	L
39375716768	11684588660	S	11683824928	51059923562	438642	381866	L
39375716771	11684588654	S	11683824928	51059923562	438642	381863	L
39375716774	11684588648	S	11683824928	51059923562	438642	381860	L
39375716777	11684588642	S	11683824928	51059923562	438642	381857	L
39375716780	11684588636	S	11683824928	51059923562	438642	381854	L
39375716783	11684588630	S	11683824928	51059923562	438642	381851	L
39375716786	11684588624	S	11683824928	51059923562	438642	381848	L
39375716789	11684588618	S	11683824928	51059923562	438642	381845	L
39375716792	11684588612	S	11683824928	51059923562	438642	381842	L
39375716795	11684588606	S	11683824928	51059923562	438642	381839	L
39375716798	11684588600	S	11683824928	51059923562	438642	381836	L
39375716801	11684588594	S	11683824928	51059923562	438642	381833	L
39375716804	11684588588	S	11683824928	51059923562	438642	381830	L
39375716807	11684588582	S	11683824928	51059923562	438642	381827	L
39375716810	11684588576	S	11683824928	51059923562	438642	381824	L
39375716813	11684588570	S	11683824928	51059923562	438642	381821	L
39375716816	11684588564	S	11683824928	51059923562	438642	381818	L
39375716819	11684588558	S	11683824928	51059923562	438642	381815	L
39375716822	11684588552	S	11683824928	51059923562	438642	381812	L
39375716825	11684588546	S	11683824928	51059923562	438642	381809	L
39375716828	11684588540	S	11683824928	51059923562	438642	381806	L
39375716831	11684588534	S	11683824928	51059923562	438642	381803	L
39375716834	11684588528	S	11683824928	51059923562	438642	381800	L
39375716837	11684588522	S	11683824928	51059923562	438642	381797	L
39375716840	11684588516	S	11683824928	51059923562	438642	381794	L
39375716843	11684588510	S	11683824928	51059923562	438642	381791	L
39375716846	11684588504	S	11683824928	51059923562	438642	381788	L
39375716849	11684588498	S	11683824928	51059923562	438642	381785	L
39375716852	11684588492	S	11683824928	51059923562	438642	381782	L
39375716855	11684588486	S	11683824928	51059923562	438642	381779	L
39375716858	11684588480	S	11683824928	51059923562	438642	381776	L
39375716861	11684588474	S	11683824928	51059923562	438642	381773	L
39375716864	11684588468	S	11683824928	51059923562	438642	381770	L
39375716867	11684588462	S	11683824928	51059923562	438642	381767	L
39375716870	11684588456	S	11683824928	51059923562	438642	381764	L
39375716873	11684588450	S	11683824928	51059923562	438642	381761	L
39375716876	11684588444	S	11683824928	51059923562	438642	381758	L
39375716879	11684588438	S	11683824928	51059923562	438642	381755	L
